generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
0,34,0.9998482226322984,2.7376570214782796,0.4981132075471697,127.55265242820411,0.049029810763327436,,30,14.450942570377038,0.0034744292861057027,0.007,-162.8830943313895
0,35,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",25,0.0,0.0,0.0,-1000000.0
0,36,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
0,37,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",23,0.0,0.0,0.0,-1000000.0
0,38,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",24,0.0,0.0,0.0,-1000000.0
0,39,0.9999866216605968,2.7376570214782796,0.44150943396226405,172.26829815320275,0.04917324820223492,,29,1.3927586642835195,0.00059014814977143,0.007,-207.54514343060964
0,40,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",25,0.0,0.0,0.0,-1000000.0
0,41,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",25,0.0,0.0,0.0,-1000000.0
0,42,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,43,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,44,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,45,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",26,0.0,0.0,0.0,-1000000.0
0,46,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.24, max|ΔY|=0.000466",29,0.0,0.0,0.0,-1000000.0
0,47,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",28,0.0,0.0,0.0,-1000000.0
0,48,0.9999845380267007,2.7376570214782796,0.2716981132075471,172.13628825220243,0.04917321519840747,,26,1.4062540410502606,0.0005886807863345195,0.007,-207.2433194651442
0,49,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,50,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",28,0.0,0.0,0.0,-1000000.0
0,51,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
0,52,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,53,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",28,0.0,0.0,0.0,-1000000.0
0,54,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
0,55,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",23,0.0,0.0,0.0,-1000000.0
0,56,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
0,57,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",23,0.0,0.0,0.0,-1000000.0
0,58,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",25,0.0,0.0,0.0,-1000000.0
0,59,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,60,0.999988815574277,2.7376570214782796,0.44150943396226405,131.96521104768772,0.049112673094806936,,29,14.331506566427151,0.002397766491532921,0.007,-167.24084701685976
0,61,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,62,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",25,0.0,0.0,0.0,-1000000.0
0,63,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",24,0.0,0.0,0.0,-1000000.0
0,64,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
0,65,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",30,0.0,0.0,0.0,-1000000.0
0,66,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
0,67,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",23,0.0,0.0,0.0,-1000000.0
0,68,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
0,69,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",28,0.0,0.0,0.0,-1000000.0
0,70,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",25,0.0,0.0,0.0,-1000000.0
0,71,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,72,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",21,0.0,0.0,0.0,-1000000.0
0,73,0.9999845380542872,2.7376570214782796,0.2716981132075471,172.13652136271114,0.04917321527189582,,26,1.406221323680029,0.000588679868595933,0.007,-207.24355257715024
0,74,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",22,0.0,0.0,0.0,-1000000.0
0,75,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",22,0.0,0.0,0.0,-1000000.0
0,76,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
0,77,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",26,0.0,0.0,0.0,-1000000.0
0,78,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
0,79,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
1,0,0.9999843411755628,2.7376570214782796,0.4981132075471697,164.65622994754034,0.049163658863728574,,30,1.64107973123987,0.0008165650632083188,0.007,-199.989484931277
1,1,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
1,2,0.9999569678389771,2.7376570214782796,0.5547169811320753,131.57982902776786,0.04911102891727002,,31,14.512436777817811,0.0024231585591469595,0.007,-166.96860781282368
1,3,0.9317080005498584,1.3298189489299663,0.5547169811320753,71.89108798059914,0.04309778668434997,,31,1248.7932465364793,0.1826619331112786,0.004363357191093875,-90.19729608312767
1,4,0.9999987661931649,2.7376570214782796,0.21509433962264146,172.87521474690072,0.049173969402023524,,25,1.3370374780690781,0.0005848326387041247,0.007,-207.92567149849637
1,5,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,6,0.9999977261351971,2.7376570214782796,0.5547169811320753,165.98705518411919,0.049165149945109864,,31,1.5958633918417036,0.000785370764276247,0.007,-201.37695714802803
1,7,0.9999511382425397,2.7376570214782796,0.44150943396226405,128.0853135425437,0.049098199417874584,,29,16.03586660341648,0.0027161406742410854,0.007,-163.36062236084533
1,8,0.9999851652997596,2.7376570214782796,0.4981132075471697,125.04937932158477,0.04909062053838405,,30,17.263187962218126,0.003002790217690704,0.007,-160.38117436293874
1,9,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",26,0.0,0.0,0.0,-1000000.0
1,10,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",28,0.0,0.0,0.0,-1000000.0
1,11,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,12,0.9999871854371751,2.7376570214782796,0.5547169811320753,128.53838008856212,0.04910014524458427,,31,15.790332399663384,0.002680983131943343,0.007,-163.92697141776245
1,13,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",28,0.0,0.0,0.0,-1000000.0
1,14,0.9999677998007355,2.7376570214782796,0.1584905660377358,171.3634640156925,0.04917218399044458,,24,1.4796600395166024,0.000596796751361546,0.007,-206.3572503190792
1,15,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
1,16,0.9999987654812666,2.7376570214782796,0.44150943396226405,172.8801019269792,0.0491739683584209,,29,1.3370080114073062,0.0005848486380722467,0.007,-208.15697375133053
1,17,0.9963516816099398,2.7376570214782796,0.44150943396226405,93.83212991876425,0.04887576155347367,,29,58.20857542587078,0.008237389232132158,0.007,-129.09939052314527
1,18,0.9999987660915274,2.7376570214782796,0.21509433962264146,172.87518276702406,0.04917396915480665,,25,1.3370320257640742,0.0005848362870418886,0.007,-207.9256395135737
1,19,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",30,0.0,0.0,0.0,-1000000.0
1,20,0.9997722364906421,2.7376570214782796,0.4981132075471697,126.26832920097928,0.049023775042331505,,30,15.176611696325836,0.003583736531825976,0.007,-161.59857440360307
1,21,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
1,22,0.9996401485288433,2.7376570214782796,0.5547169811320753,76.01036305219723,0.04866489078792746,,31,157.3231693661155,0.02698631252445763,0.007,-111.38990225535606
1,23,0.9269424043010159,1.2433652652690452,0.4981132075471697,72.08543373575543,0.04254055738956998,,30,1248.7923348722752,0.18266226718266482,0.004201444050816736,-89.28168367862355
1,24,0.9999569366467098,2.7376570214782796,0.5547169811320753,131.56067615949843,0.04911098574892189,,31,14.52116179697623,0.0024245217220372484,0.007,-166.949454049995
1,25,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-0.0554, max|ΔY|=0.000782",25,0.0,0.0,0.0,-1000000.0
1,26,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=0.0338, max|ΔY|=0.000601",31,0.0,0.0,0.0,-1000000.0
1,27,0.9927692892209264,2.5989620306437726,0.32830188679245276,74.7639024161519,0.04812897371142559,,27,1118.6512482482167,0.17793436817241257,0.006740247719289781,-108.23509743411906
1,28,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,29,0.9999870550900322,2.7376570214782796,0.5547169811320753,128.54503653466156,0.04910015882222171,,31,15.788477543061845,0.002680571890790018,0.007,-163.93362800506748
1,30,0.9999866243370716,2.7376570214782796,0.3849056603773584,172.27431759892772,0.04917325166763528,,28,1.392668427803983,0.000590078374484132,0.007,-207.4945591747342
1,31,0.9999987662357757,2.7376570214782796,0.3849056603773584,172.8813268932475,0.04917397274032538,,28,1.336930143213067,0.0005847646243557769,0.007,-208.1015950324065
1,32,0.9999975497685324,2.7376570214782796,0.32830188679245276,165.2401291624662,0.04916448623626572,,27,1.5754315379494983,0.0008086733824525932,0.007,-200.40360258149184
1,33,0.9999746242987562,2.7376570214782796,0.5547169811320753,139.69138156763748,0.049109432315278055,,31,4.121924597268844,0.0017503197562435818,0.007,-175.08014607711323
1,34,0.9999677998006874,2.7376570214782796,0.2716981132075471,171.36350514153935,0.04917218399045312,,26,1.4796600376266724,0.000596796748027914,0.007,-206.470498992096
1,35,0.9999772876310071,2.7376570214782796,0.44150943396226405,157.21533203020948,0.0491574872148052,,29,2.338580791526738,0.0009696928749159811,0.007,-192.4918527538382
1,36,0.7506427606959221,0.4319999999999999,0.5547169811320753,63.17328602683395,0.028718910403950887,,31,1237.1613362507555,0.18709957201702024,0.0026818940160634134,-70.23702397674096
1,37,0.999956743215176,2.7376570214782796,0.5547169811320753,139.2718311711634,0.04910813431361116,,31,4.250398387215228,0.0017676402255279514,0.007,-174.66055183952227
1,38,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",28,0.0,0.0,0.0,-1000000.0
1,39,0.9999987653227596,2.7376570214782796,0.3849056603773584,172.88098180283694,0.049173972330443044,,28,1.3369615873668863,0.0005847703047702005,0.007,-208.1012499328853
1,40,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",30,0.0,0.0,0.0,-1000000.0
1,41,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,42,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",29,0.0,0.0,0.0,-1000000.0
1,43,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,44,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",30,0.0,0.0,0.0,-1000000.0
1,45,0.9999845378714896,2.7376570214782796,0.32830188679245276,172.1359930967056,0.04917321487510413,,27,1.4062817720916883,0.000588685412591633,0.007,-207.29962807661096
1,46,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",30,0.0,0.0,0.0,-1000000.0
1,47,0.9999888216343905,2.7376570214782796,0.4981132075471697,131.9627611150591,0.04911268136549647,,30,14.332334296950194,0.002397612833107604,0.007,-167.29500102928992
1,48,0.999938646234932,2.7376570214782796,0.3849056603773584,131.20891990802482,0.04910948470492308,,28,14.715693785109352,0.0024540086264988326,0.007,-166.42783816647494
1,49,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
1,50,0.999931715720515,2.7376570214782796,0.21509433962264146,141.3745401408269,0.04911189498935386,,25,4.000820925989956,0.0017256035256193528,0.007,-176.4236883536965
1,51,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,52,0.9999987661931508,2.7376570214782796,0.2716981132075471,172.87517691318146,0.04917396940203369,,26,1.3370374711562363,0.0005848326359730038,0.007,-207.9822374383622
1,53,0.9993410546177313,2.7376570214782796,0.4981132075471697,131.4594700388823,0.04916961743218343,,30,6.693496941140893,0.0018800968038697186,0.007,-166.7922009074302
1,54,0.9999987649794748,2.7376570214782796,0.44150943396226405,172.88120985180748,0.04917397262745715,,29,1.336936307139922,0.0005847658070839076,0.007,-208.15808176103772
1,55,0.9999845388632208,2.7376570214782796,0.4981132075471697,172.13575659545668,0.04917321263127348,,30,1.4060725831370746,0.0005887259834487166,0.007,-207.46920285223192
1,56,0.9999789184022847,2.7376570214782796,0.44150943396226405,147.58566683869503,0.049127985840932704,,29,2.995975606316051,0.001343055836739472,0.007,-182.8615991656176
1,57,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,58,0.9999845380267502,2.7376570214782796,0.2716981132075471,172.13628797748146,0.049173215198421966,,26,1.406254096963039,0.0005886807861670909,0.007,-207.24331919042356
1,59,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=0.0338, max|ΔY|=0.000601",31,0.0,0.0,0.0,-1000000.0
1,60,0.9999987655677249,2.7376570214782796,0.2716981132075471,172.87985994554822,0.04917396828777314,,26,1.337035351082477,0.0005848495971492867,0.007,-207.98692044781833
1,61,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",25,0.0,0.0,0.0,-1000000.0
1,62,0.9999987661085641,2.7376570214782796,0.4981132075471697,172.87542937036915,0.0491739694706059,,30,1.3370049883417323,0.0005848317027647362,0.007,-208.20890499117633
1,63,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,64,0.12726264724119038,0.08399999999999998,0.5547169811320753,35.19739363779826,0.000672435890135634,,31,1248.792595945643,0.18266225431551722,0.0017155132113925188,-36.90082198397423
1,65,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,66,0.9988490329823277,2.7376570214782796,0.5547169811320753,69.286276891428,0.04860744518694284,,31,277.2659004089769,0.047469430390964434,0.007,-104.66387606702061
1,67,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
1,68,0.25386706349749355,0.072,0.5547169811320753,32.93962809623625,0.0047143102009694245,,31,1248.7086786092013,0.18269619672987658,0.002007674850013952,-34.706498344885205
1,69,0.9993482059956619,2.7376570214782796,0.5547169811320753,94.56516742835325,0.048858458788790984,,31,34.56926556558392,0.008811253640421776,0.007,-129.94828604899618
1,70,0.9999987661931505,2.7376570214782796,0.2716981132075471,172.87517691324024,0.04917396940203368,,26,1.337037471156691,0.0005848326359730524,0.007,-207.98223743842098
1,71,0.9999866210164335,2.7376570214782796,0.3849056603773584,172.26774236340225,0.049173245571842814,,28,1.3925831756057505,0.0005901935095257854,0.007,-207.48798381397228
1,72,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",30,0.0,0.0,0.0,-1000000.0
1,73,0.9999866242818675,2.7376570214782796,0.44150943396226405,172.27377082141902,0.04917325127571946,,29,1.3927284828337179,0.0005900839549000808,0.007,-207.5506161629169
1,74,0.996210469222443,2.7376570214782796,0.5547169811320753,91.0425709296884,0.04884367352231245,,31,63.705696067491544,0.009265509934209243,0.007,-126.42225610822851
1,75,0.9999987662307975,2.7376570214782796,0.32830188679245276,172.88125304740987,0.04917397269353592,,27,1.336930009702428,0.0005847654743080244,0.007,-208.0449174120432
1,76,0.9999987661061966,2.7376570214782796,0.5547169811320753,172.8753961348134,0.049173969470501844,,31,1.3370049932070742,0.0005848317030017619,0.007,-208.26547552920107
1,77,0.9999758504075226,2.7376570214782796,0.5547169811320753,143.69782515623626,0.04911650744694354,,31,3.529762039903744,0.001622235907138482,0.007,-179.0867323944541
1,78,0.9999866481267818,2.7376570214782796,0.5547169811320753,172.2692540665783,0.04917324946831583,,31,1.392659389613982,0.0005901404771907898,0.007,-207.65930694294283
1,79,0.9999771146351456,2.7376570214782796,0.5547169811320753,131.7669308092011,0.04911186686378213,,31,14.433579667218737,0.0024126884086655143,0.007,-167.15574649998334
2,0,0.999240828906455,2.7376570214782796,0.5547169811320753,82.08959874528148,0.04889124622430285,,31,100.46400249738554,0.018217886634373792,0.007,-117.47326573754543
